Avg EV,Bat Ctrl,Fld,Game,Hard Hit%,Hit,Max EV,Name,Org,Pitch Sel,Pos,Raw,Spd,Age,B,Bonus,ETA,FV,Ht,Org Rk,Risk,Sign Mkt,Sign Yr,T,Top 100,Wt,Year,MLB_Debut,Years_Played,Games_Played,WAR_Sum,Years_Before_Debut
,35.0,50.0,45.0,,30.0,108.0,Brendon Davis,9,45.0,33,60.0,40.0,25.0,1,,2022,37.5,76.0,33.0,,Draft,2015.0,1,,200.0,2022,2022.0,1,3,-0.1,7.0
,,40.0,37.5,,30.0,,Tyler Whitaker,10,,25,55.0,47.5,20.0,1,$1.5M,2026,37.5,76.0,33.0,,Draft,2021.0,1,,190.0,2022,,0,0,0.0,
,45.0,50.0,50.0,,45.0,,Ryan Noda,13,70.0,0,55.0,30.0,26.3,0,$125k,2023,40.0,75.0,34.0,,Draft,2017.0,0,,217.0,2022,2023.0,2,164,1.6,6.0
,45.0,42.5,40.0,,42.5,,Austin Shenton,27,55.0,8,55.0,30.0,24.5,0,$336k,2022,40.0,72.0,34.0,,Draft,2019.0,1,,230.0,2022,2024.0,1,19,0.3,5.0
,45.0,40.0,35.0,,30.0,,Henry Ramos,11,,25,52.5,40.0,17.9,0,,2027,40.0,73.0,34.0,,J2,2022.0,0,,175.0,2022,2023.0,1,23,-0.1,1.0
,30.0,42.5,45.0,,35.0,,Hunter Bishop,24,50.0,19,70.0,55.0,24.1,0,$4.7M,2023,37.5,77.0,34.0,,Draft,2019.0,1,,210.0,2022,,0,0,0.0,
,60.0,42.5,35.0,,37.5,,Nerwilian Cedeno,22,,33,42.5,55.0,20.4,2,,2024,37.5,69.0,34.0,,J2,2018.0,1,,175.0,2022,,0,0,0.0,
,60.0,35.0,30.0,,37.5,,Braylin Minier,6,30.0,8,47.5,20.0,19.1,0,,2025,37.5,72.0,35.0,,J2,2019.0,1,,205.0,2022,,0,0,0.0,
,55.0,50.0,30.0,,50.0,,Jose Herrera,0,60.0,11,40.0,20.0,25.4,2,,2022,37.5,70.0,35.0,,J2,2013.0,1,,217.0,2022,2022.0,3,132,-0.7,9.0
,45.0,45.0,32.5,,37.5,,Cam Eden,29,50.0,14,40.0,60.0,24.3,1,$223k,2024,37.5,73.0,35.0,,Draft,2019.0,1,,181.0,2022,2023.0,1,5,0.0,4.0
,60.0,45.0,25.0,,42.5,,Carlos Jorge,6,55.0,6,27.5,57.5,18.9,0,$495k,2026,37.5,69.0,36.0,,J2,2021.0,1,,155.0,2022,,0,0,0.0,
,60.0,45.0,25.0,,42.5,,Carlos Jorge,6,55.0,6,27.5,57.5,19.9,0,$495k,2026,42.5,69.0,14.0,,Intl15,2021.0,1,,180.0,2023,,0,0,0.0,
,55.0,45.0,25.0,,40.0,,Angel Arevalo,19,40.0,6,35.0,60.0,18.8,1,,2026,37.5,70.0,36.0,,J2,2021.0,1,,182.0,2022,,0,0,0.0,
,35.0,40.0,30.0,,27.5,,Ian Moller,28,40.0,11,50.0,40.0,19.8,1,$700k,2026,37.5,73.0,36.0,,Draft,2021.0,1,,197.0,2022,,0,0,0.0,
,35.0,40.0,30.0,,27.5,,Ian Moller,28,40.0,11,50.0,40.0,20.8,1,$700k,2026,37.5,73.0,38.0,,Draft,2021.0,1,,197.0,2023,,0,0,0.0,
,,37.5,27.5,,40.0,,Eddinson Paulino,3,,33,35.0,50.0,20.1,0,$205k,2024,37.5,70.0,36.0,,J2,2018.0,1,,155.0,2022,,0,0,0.0,
,,45.0,45.0,,35.0,,Diego Infante,27,,25,60.0,42.5,22.8,1,,2024,40.0,74.0,37.0,,J2,2016.0,1,,205.0,2022,,0,0,0.0,
,,45.0,35.0,,35.0,,Juan Alonso,13,,14,45.0,50.0,18.7,1,,2027,37.5,72.0,37.0,,J2,2021.0,1,,185.0,2022,,0,0,0.0,
,50.0,30.0,50.0,,40.0,,Zach Reks,28,55.0,17,55.0,45.0,28.7,0,$4k,2022,37.5,74.0,37.0,,Draft,2017.0,1,,190.0,2022,2022.0,1,16,-0.3,5.0
,,45.0,32.5,,32.5,,Onil Perez,24,,11,45.0,30.0,19.9,1,$250k,2026,37.5,73.0,38.0,,J2,2019.0,1,,187.0,2022,,0,0,0.0,
,,45.0,32.5,,32.5,,Onil Perez,24,,11,45.0,30.0,20.9,1,$250k,2026,37.5,73.0,47.0,,J2,2019.0,1,,187.0,2023,,0,0,0.0,
,,45.0,32.5,,32.5,,Onil Perez,24,,11,45.0,30.0,21.9,1,$250k,2027,37.5,73.0,40.0,,J2,2019.0,1,,240.0,2024,,0,0,0.0,
,40.0,50.0,35.0,,32.5,,Nate Eaton,11,50.0,8,50.0,55.0,25.6,1,,2023,37.5,71.0,38.0,,Draft,2018.0,1,,185.0,2022,2022.0,2,72,0.0,4.0
,70.0,40.0,30.0,,55.0,,Miles Mastrobuoni,27,50.0,33,30.0,50.0,26.8,0,$100k,2022,40.0,71.0,39.0,,Draft,2016.0,1,,185.0,2022,2022.0,3,119,-0.4,6.0
,40.0,50.0,37.5,,32.5,,Mark Kolozsvary,6,50.0,11,45.0,40.0,26.9,1,,2022,37.5,68.0,39.0,,Draft,2017.0,1,,185.0,2022,2022.0,2,11,0.0,5.0
,55.0,37.5,25.0,,35.0,,Yeiner Fernandez,13,,11,35.0,50.0,19.9,1,$718k,2024,37.5,69.0,39.0,,J2,2019.0,1,,165.0,2022,,0,0,0.0,
,55.0,37.5,25.0,,35.0,,Yeiner Fernandez,13,,11,35.0,50.0,20.9,1,$718k,2025,42.5,69.0,19.0,,J2,2019.0,1,,170.0,2023,,0,0,0.0,
,,45.0,32.5,,40.0,,Enderso Lira,3,55.0,11,42.5,25.0,18.8,1,$850k,2026,37.5,74.0,39.0,,J2,2021.0,1,,195.0,2022,,0,0,0.0,
,,45.0,32.5,,40.0,,Enderso Lira,3,55.0,11,42.5,25.0,19.8,1,$850k,2026,37.5,74.0,37.0,,Intl15,2021.0,1,,195.0,2023,,0,0,0.0,
,70.0,45.0,20.0,,60.0,,Alejo Lopez,6,55.0,6,30.0,45.0,26.2,2,,2022,37.5,70.0,40.0,,Draft,2015.0,1,,170.0,2022,2022.0,2,62,0.1,7.0
,,50.0,30.0,,42.5,,Ryan Spikes,27,,6,42.5,47.5,19.4,1,$1.1M,2026,37.5,69.0,40.0,,Draft,2021.0,1,,185.0,2022,,0,0,0.0,
,,35.0,42.5,,47.5,,Ryan Ward,13,,19,45.0,40.0,24.4,0,$161k,2024,37.5,71.0,41.0,,Draft,2019.0,1,,200.0,2022,,0,0,0.0,
,,35.0,42.5,,47.5,,Ryan Ward,13,,19,45.0,40.0,25.4,0,$161k,2024,37.5,71.0,53.0,,Draft,2019.0,1,,200.0,2023,,0,0,0.0,
,,37.5,27.5,,40.0,,Jake Fox,7,,33,42.5,45.0,19.5,0,$850k,2026,37.5,72.0,41.0,,Draft,2021.0,1,,185.0,2022,,0,0,0.0,
,45.0,47.5,30.0,,37.5,,Juan Olmos,11,,11,45.0,30.0,17.7,1,,2027,37.5,74.0,41.0,,J2,2022.0,1,,175.0,2022,,0,0,0.0,
,40.0,40.0,37.5,,35.0,,Sammy Siani,21,55.0,19,47.5,55.0,21.6,0,$2.0M,2024,40.0,70.0,42.0,,Draft,2019.0,0,,195.0,2022,,0,0,0.0,
,45.0,45.0,32.5,,37.5,,Jose Curpa,0,70.0,33,30.0,70.0,22.4,1,,2024,37.5,69.0,42.0,,J2,2016.0,1,,170.0,2022,,0,0,0.0,
,,40.0,35.0,,32.5,,Freili Encarnacion,3,,8,47.5,42.5,17.5,1,,2027,37.5,74.0,42.0,,J2,2022.0,1,,182.0,2022,,0,0,0.0,
,40.0,40.0,35.0,,32.5,,Connor Scott,21,40.0,25,52.5,55.0,22.8,0,$4.0M,2024,40.0,75.0,43.0,,Draft,2018.0,0,,187.0,2022,,0,0,0.0,
,45.0,37.5,35.0,,35.0,,Junior Sanquintin,7,30.0,8,52.5,40.0,20.6,2,$1.3M,2023,37.5,72.0,43.0,,J2,2018.0,1,,180.0,2022,,0,0,0.0,
,45.0,45.0,32.5,,35.0,,Justice Thompson,6,45.0,14,42.5,55.0,22.1,1,$248k,2026,37.5,76.0,44.0,,Draft,2021.0,1,,205.0,2022,,0,0,0.0,
,45.0,42.5,40.0,,40.0,,David Fry,7,50.0,11,50.0,35.0,26.7,1,$10k,2022,37.5,72.0,44.0,,Draft,2018.0,1,,215.0,2022,2023.0,2,180,1.9,5.0
,,35.0,35.0,,45.0,,Brett Wisely,27,,6,40.0,40.0,23.2,0,$125k,2024,37.5,70.0,44.0,,Draft,2019.0,1,,180.0,2022,2023.0,2,142,0.0,4.0
,40.0,42.5,45.0,,35.0,,Tyler Dearden,3,40.0,19,60.0,42.5,24.1,0,,2024,37.5,74.0,44.0,,Draft,2017.0,1,,200.0,2022,,0,0,0.0,
,60.0,45.0,30.0,,55.0,,Ivan Castillo,11,30.0,6,40.0,50.0,27.2,2,,2022,37.5,69.0,44.0,,J2,2012.0,1,,173.0,2022,,0,0,0.0,
,45.0,42.5,50.0,,40.0,,Matt Mervis,4,35.0,0,60.0,30.0,24.3,0,$20k,2023,37.5,76.0,45.0,,Draft,2016.0,0,,225.0,2022,2023.0,2,36,-1.0,7.0
,45.0,42.5,50.0,,40.0,,Matt Mervis,4,35.0,0,60.0,30.0,25.3,0,$20k,2023,37.5,74.0,46.0,,Draft,2016.0,0,,225.0,2023,2023.0,2,36,-1.0,7.0
,45.0,42.5,50.0,,40.0,,Matt Mervis,4,35.0,0,60.0,30.0,26.3,0,$20k,2024,37.5,74.0,45.0,,Draft,2016.0,0,,225.0,2024,2023.0,1,9,-0.4,8.0
,35.0,40.0,45.0,,30.0,,Robbie Glendinning,11,50.0,8,60.0,30.0,26.8,1,,2024,37.5,74.0,45.0,,Draft,2017.0,1,,196.0,2022,,0,0,0.0,
,30.0,45.0,35.0,,32.5,,Carter Bins,21,50.0,11,55.0,45.0,24.2,1,$350k,2024,40.0,72.0,46.0,,Draft,2019.0,1,,205.0,2022,,0,0,0.0,
,,35.0,35.0,,25.0,,Matt Dyer,27,,11,55.0,55.0,24.0,1,,2024,37.5,76.0,47.0,,Draft,2020.0,1,,185.0,2022,,0,0,0.0,
,40.0,37.5,37.5,,35.0,,Luca Tresh,11,40.0,11,50.0,40.0,22.6,1,$423k,2025,37.5,72.0,47.0,,Draft,2021.0,1,,193.0,2022,,0,0,0.0,
,,50.0,35.0,,37.5,,Ronny Simon,27,,8,37.5,55.0,22.3,2,$10k,2024,37.5,69.0,48.0,,J2,2017.0,1,,165.0,2022,,0,0,0.0,
,55.0,35.0,35.0,,55.0,,Esteban Quiroz,4,55.0,6,45.0,40.0,30.5,0,,2022,37.5,67.0,48.0,,J2,2017.0,1,,175.0,2022,2022.0,1,14,0.2,5.0
,,52.5,25.0,,35.0,,Cameron Cauley,28,,33,32.5,60.0,19.5,1,$1.0M,2026,37.5,70.0,49.0,,Draft,2021.0,1,,170.0,2022,,0,0,0.0,
,,52.5,25.0,,35.0,,Cameron Cauley,28,,33,32.5,60.0,20.5,1,$1.0M,2026,45.0,70.0,12.0,,Draft,2021.0,1,,170.0,2023,,0,0,0.0,
,,52.5,25.0,,35.0,,Cameron Cauley,28,,33,32.5,60.0,21.5,1,$1.0M,2026,45.0,70.0,7.0,,Draft,2021.0,1,,170.0,2024,,0,0,0.0,
,,30.0,25.0,,37.5,,Nelson Quiroz,13,,11,32.5,30.0,20.7,2,$80k,2025,37.5,68.0,50.0,,J2,2018.0,1,,194.0,2022,,0,0,0.0,
,,30.0,25.0,,37.5,,Nelson Quiroz,13,,11,32.5,30.0,21.7,2,$80k,2025,37.5,68.0,51.0,,J2,2018.0,1,,194.0,2023,,0,0,0.0,
,30.0,42.5,47.5,,37.5,107.0,Greg Deichmann,4,55.0,25,70.0,45.0,27.2,0,$1.7M,2022,37.5,74.0,50.0,,Draft,2017.0,1,,205.0,2022,,0,0,0.0,
,50.0,45.0,42.5,,30.0,,Alejandro Pie,27,40.0,8,52.5,57.5,20.5,1,$1.4M,2024,37.5,77.0,54.0,,J2,2018.0,1,,180.0,2022,,0,0,0.0,
,45.0,45.0,35.0,,35.0,,Johan Lopez,27,55.0,6,42.5,50.0,20.8,1,,2022,37.5,70.0,47.0,,J2,2016.0,1,,167.0,2021,,0,0,0.0,
,45.0,45.0,35.0,,35.0,,Johan Lopez,27,55.0,6,42.5,50.0,22.0,1,,2022,37.5,70.0,55.0,,J2,2016.0,1,,167.0,2022,,0,0,0.0,
,70.0,50.0,25.0,,57.5,,Tucupita Marcano,21,50.0,6,30.0,60.0,22.9,0,$320k,2022,37.5,72.0,55.0,,J2,2016.0,1,,170.0,2022,2022.0,2,124,-0.7,6.0
,,37.5,35.0,,35.0,,Blake Sabol,21,,11,50.0,30.0,24.6,0,$573k,2024,37.5,76.0,57.0,,Draft,2019.0,1,,215.0,2022,2023.0,2,121,0.8,4.0
,70.0,45.0,20.0,,47.5,,Tsung-Che Cheng,21,55.0,33,20.0,60.0,21.1,0,$380k,2025,37.5,67.0,60.0,,J2,2019.0,1,,154.0,2022,,0,0,0.0,
,70.0,45.0,20.0,,47.5,,Tsung-Che Cheng,21,55.0,33,20.0,60.0,22.1,0,$380k,2025,37.5,67.0,34.0,,J2,2019.0,1,,154.0,2023,,0,0,0.0,
,70.0,45.0,20.0,,47.5,,Tsung-Che Cheng,21,55.0,33,20.0,60.0,23.1,0,$380k,2025,37.5,67.0,35.0,,J2,2019.0,1,,154.0,2024,,0,0,0.0,
,,42.5,35.0,,42.5,,Jackson Glenn,21,,6,45.0,40.0,24.8,1,$13k,2025,37.5,69.0,61.0,,Draft,2021.0,1,,205.0,2022,,0,0,0.0,
92.0,45.0,57.5,62.5,53.0,47.5,116.0,Gunnar Henderson,2,70.0,33,67.5,57.5,22.1,0,$2.3M,2023,65.0,74.0,1.0,,Draft,2019.0,1,1.0,210.0,2023,2022.0,2,309,12.4,4.0
,60.0,65.0,55.0,,62.5,,Corbin Carroll,0,70.0,19,52.5,80.0,22.9,0,$3.7M,2023,65.0,70.0,1.0,,Draft,2019.0,0,2.0,165.0,2023,2022.0,2,313,9.6,4.0
90.0,55.0,45.0,42.5,33.0,42.5,105.0,Jackson Holliday,2,50.0,33,55.0,50.0,19.7,0,$8.2M,2024,60.0,73.0,2.0,,Draft,2022.0,1,5.0,180.0,2023,2024.0,1,60,-0.1,2.0
,45.0,45.0,52.5,,40.0,,James Wood,30,45.0,14,75.0,55.0,20.9,0,$2.6M,2025,60.0,79.0,1.0,,Draft,2021.0,0,6.0,240.0,2023,2024.0,1,79,0.7,3.0
,45.0,45.0,52.5,,40.0,,James Wood,30,45.0,14,75.0,55.0,21.9,0,$2.6M,2025,65.0,79.0,1.0,,Draft,2021.0,0,3.0,240.0,2024,2024.0,1,79,0.7,3.0
,60.0,42.5,52.5,,50.0,,Anthony Volpe,18,55.0,6,55.0,42.5,22.3,1,$2.7M,2023,60.0,71.0,1.0,,Draft,2019.0,1,9.0,180.0,2023,2023.0,2,319,4.6,4.0
,45.0,42.5,67.5,,42.5,,Jordan Walker,25,45.0,25,75.0,45.0,21.2,1,$2.9M,2023,60.0,77.0,1.0,,Draft,2020.0,1,11.0,250.0,2023,2023.0,2,168,-0.2,3.0
,60.0,50.0,35.0,,52.5,,Adael Amador,8,70.0,6,42.5,50.0,20.3,2,$1.5M,2025,60.0,72.0,1.0,,J2,2019.0,1,12.0,175.0,2023,2024.0,1,10,-0.3,5.0
,60.0,50.0,35.0,,52.5,,Adael Amador,8,70.0,6,42.5,50.0,21.3,2,$1.5M,2025,50.0,72.0,2.0,,J2,2019.0,1,112.0,210.0,2024,2024.0,1,10,-0.3,5.0
,45.0,52.5,45.0,,35.0,,Druw Jones,0,50.0,14,62.5,60.0,19.7,1,$8.2M,2026,60.0,76.0,2.0,,Draft,2022.0,1,13.0,180.0,2023,,0,0,0.0,
,45.0,52.5,45.0,,35.0,,Druw Jones,0,50.0,14,62.5,60.0,20.7,1,$8.2M,2026,42.5,76.0,16.0,,Draft,2022.0,1,,180.0,2024,,0,0,0.0,
,55.0,47.5,45.0,,55.0,,Brooks Lee,16,60.0,33,55.0,40.0,22.5,2,$5.7M,2024,55.0,74.0,1.0,,Draft,2022.0,1,16.0,205.0,2023,2024.0,1,50,-0.3,2.0
,55.0,47.5,45.0,,55.0,,Brooks Lee,16,60.0,33,55.0,40.0,23.4,2,$5.7M,2024,50.0,71.0,3.0,,Draft,2022.0,1,49.0,220.0,2024,2024.0,1,50,-0.3,2.0
,60.0,52.5,40.0,,40.0,,Ethan Salas,22,40.0,11,50.0,45.0,17.2,0,$5.6M,2026,55.0,74.0,2.0,,Intl15,2023.0,1,38.0,185.0,2023,,0,0,0.0,
,60.0,52.5,40.0,,40.0,,Ethan Salas,22,40.0,11,50.0,45.0,18.1,0,$5.6M,2026,60.0,74.0,2.0,,Intl15,2023.0,1,11.0,185.0,2024,,0,0,0.0,
,60.0,37.5,40.0,,42.5,,Termarr Johnson,21,40.0,6,57.5,45.0,19.1,0,$7.2M,2027,55.0,68.0,3.0,,Draft,2022.0,1,40.0,175.0,2023,,0,0,0.0,
,60.0,37.5,40.0,,42.5,,Termarr Johnson,21,40.0,6,57.5,45.0,20.1,0,$7.2M,2027,50.0,68.0,3.0,,Draft,2022.0,1,45.0,175.0,2024,,0,0,0.0,
,50.0,40.0,45.0,,35.0,,Miguel Bleis,3,45.0,14,62.5,50.0,19.4,1,$1.5M,2026,55.0,74.0,2.0,,Intl15,2021.0,1,42.0,170.0,2023,,0,0,0.0,
,50.0,40.0,45.0,,35.0,,Miguel Bleis,3,45.0,14,62.5,50.0,20.4,1,$1.5M,2026,50.0,72.0,4.0,,Intl15,2021.0,1,80.0,170.0,2024,,0,0,0.0,
90.0,50.0,20.0,55.0,43.0,52.5,112.0,Michael Busch,13,60.0,17,60.0,45.0,25.7,0,$2.3M,2023,50.0,72.0,3.0,,Draft,2019.0,1,49.0,207.0,2023,2023.0,2,179,1.9,4.0
88.0,55.0,45.0,47.5,39.0,55.0,109.0,Spencer Steer,6,60.0,8,50.0,40.0,25.6,1,$575k,2023,50.0,71.0,3.0,,Draft,2019.0,1,50.0,210.0,2023,2023.0,2,314,3.3,4.0
89.0,60.0,45.0,42.5,37.0,55.0,112.0,Miguel Vargas,13,60.0,19,45.0,40.0,23.7,1,$300k,2023,50.0,75.0,4.0,,J2,2017.0,1,51.0,200.0,2023,2022.0,2,153,-1.0,6.0
,50.0,52.5,35.0,,50.0,,Logan O'Hoppe,12,45.0,11,50.0,30.0,23.5,1,$215k,2024,50.0,74.0,1.0,,Draft,2018.0,1,55.0,185.0,2023,2023.0,2,187,2.7,5.0
,50.0,40.0,55.0,,42.5,,Addison Barger,29,40.0,6,60.0,40.0,23.7,0,$271k,2023,50.0,72.0,2.0,,Draft,2018.0,1,59.0,175.0,2023,2024.0,1,69,-0.6,6.0
,40.0,47.5,47.5,,30.0,,Sebastian Walcott,28,40.0,8,65.0,55.0,17.4,1,$3.2M,2029,50.0,76.0,3.0,,Intl15,2023.0,1,61.0,190.0,2023,,0,0,0.0,
,40.0,47.5,47.5,,30.0,,Sebastian Walcott,28,40.0,8,65.0,55.0,18.4,1,$3.2M,2027,50.0,76.0,3.0,,Intl15,2023.0,1,96.0,190.0,2024,,0,0,0.0,
84.0,45.0,50.0,55.0,28.0,35.0,110.0,Andy Pages,13,50.0,25,60.0,45.0,18.4,1,$300k,2023,37.5,73.0,29.0,,J2,2017,1,,180.0,2019,2024.0,1,116,1.5,7.0
84.0,45.0,50.0,55.0,28.0,35.0,110.0,Andy Pages,13,50.0,25,60.0,45.0,22.6,1,$300k,2024,50.0,73.0,5.0,,J2,2017.0,1,62.0,235.0,2023,2024.0,1,116,1.5,7.0
84.0,45.0,50.0,55.0,28.0,35.0,110.0,Andy Pages,13,50.0,25,60.0,45.0,23.6,1,$300k,2024,50.0,73.0,4.0,,J2,2017.0,1,68.0,215.0,2024,2024.0,1,116,1.5,7.0
,60.0,50.0,45.0,,52.5,,Zach Neto,12,40.0,33,50.0,55.0,22.5,1,$3.5M,2023,50.0,72.0,2.0,,Draft,2022.0,1,66.0,190.0,2023,2023.0,2,239,4.5,1.0
,50.0,47.5,45.0,,47.5,,Drew Gilbert,10,60.0,14,52.5,60.0,22.8,0,$2.5M,2024,50.0,69.0,3.0,,Draft,2022.0,0,70.0,185.0,2023,,0,0,0.0,
,55.0,45.0,42.5,,40.0,,Dyan Jorge,8,60.0,33,50.0,60.0,20.4,1,$2.5M,2026,50.0,74.0,3.0,,Intl15,2022.0,1,77.0,160.0,2023,,0,0,0.0,
,55.0,45.0,42.5,,40.0,,Dyan Jorge,8,60.0,33,50.0,60.0,21.4,1,$2.5M,2026,42.5,75.0,16.0,,Intl15,2022.0,1,,170.0,2024,,0,0,0.0,
,40.0,45.0,47.5,,35.0,,Alex Ramírez,17,40.0,14,62.5,60.0,20.5,1,$2.1M,2025,50.0,75.0,4.0,,J2,2019.0,1,79.0,175.0,2023,,0,0,0.0,
,40.0,30.0,55.0,,37.5,,Edouard Julien,16,80.0,6,60.0,40.0,24.2,0,$493k,2023,50.0,73.0,3.0,,Draft,2019.0,1,82.0,195.0,2023,2023.0,2,203,2.7,4.0
,50.0,40.0,52.5,,47.5,,Colt Keith,9,45.0,0,57.5,30.0,22.0,0,$500k,2025,50.0,75.0,1.0,,Draft,2020.0,1,83.0,245.0,2023,2024.0,1,148,1.8,4.0
86.0,45.0,45.0,40.0,29.0,32.5,,Edwin Arroyo,6,45.0,6,52.5,55.0,19.9,1,$1.7M,2026,50.0,72.0,4.0,,Draft,2021.0,1,97.0,175.0,2023,,0,0,0.0,
86.0,45.0,45.0,40.0,29.0,32.5,,Edwin Arroyo,6,45.0,6,52.5,55.0,20.9,1,$1.7M,2026,45.0,72.0,5.0,,Draft,2021.0,1,,175.0,2024,,0,0,0.0,
,55.0,45.0,42.5,,45.0,,Cole Young,23,60.0,6,47.5,50.0,20.0,0,$3.3M,2027,50.0,72.0,3.0,,Draft,2022.0,1,106.0,195.0,2023,,0,0,0.0,
85.0,50.0,40.0,40.0,30.0,42.5,121.0,Noelvi Marte,6,50.0,8,62.5,40.0,21.8,1,$1.6M,2024,50.0,73.0,6.0,,J2,2018.0,1,109.0,225.0,2023,2023.0,2,101,-0.9,5.0
85.0,50.0,40.0,40.0,30.0,42.5,121.0,Noelvi Marte,6,50.0,8,62.5,40.0,22.8,1,$1.6M,2024,50.0,72.0,2.0,,J2,2018.0,1,57.0,210.0,2024,2023.0,1,66,-1.6,6.0
,50.0,35.0,45.0,,37.5,,Marco Luciano,24,55.0,25,65.0,42.5,21.8,1,$2.6M,2024,50.0,73.0,4.0,,J2,2018.0,1,111.0,178.0,2023,2023.0,2,41,-0.7,5.0
,50.0,35.0,45.0,,37.5,,Marco Luciano,24,55.0,25,65.0,42.5,22.8,1,$2.6M,2024,42.5,73.0,9.0,,J2,2018.0,1,,178.0,2024,2023.0,1,27,-0.8,6.0
,60.0,35.0,47.5,,42.5,,Kevin Parada,17,50.0,19,57.5,42.5,22.0,1,$5.0M,2026,50.0,73.0,7.0,,Draft,2022.0,1,116.0,197.0,2023,,0,0,0.0,
,45.0,52.5,45.0,,32.5,,Cam Collier,6,50.0,8,62.5,35.0,18.7,0,$5.0M,2027,50.0,73.0,7.0,,Draft,2022.0,1,121.0,215.0,2023,,0,0,0.0,
,45.0,52.5,45.0,,32.5,,Cam Collier,6,50.0,8,62.5,35.0,19.7,0,$5.0M,2027,40.0,74.0,18.0,,Draft,2022.0,1,,215.0,2024,,0,0,0.0,
,60.0,47.5,35.0,,55.0,,Nick Loftin,11,40.0,6,45.0,55.0,24.8,1,$3.0M,2024,45.0,73.0,2.0,,Draft,2020.0,1,,180.0,2023,2023.0,2,76,0.2,3.0
,60.0,47.5,35.0,,55.0,,Nick Loftin,11,40.0,6,45.0,55.0,25.8,1,$3.0M,2024,42.5,73.0,4.0,,Draft,2020.0,1,,180.0,2024,2023.0,1,57,-0.2,4.0
,45.0,35.0,45.0,,42.5,,Jace Jung,9,60.0,6,55.0,35.0,22.8,0,$4.6M,2025,47.5,72.0,4.0,,Draft,2022.0,1,,200.0,2023,2024.0,1,34,0.0,2.0
,70.0,45.0,30.0,,52.5,,Javier Vaz,11,60.0,6,30.0,60.0,22.9,0,$125k,2024,45.0,69.0,4.0,,Draft,2022.0,1,,155.0,2023,,0,0,0.0,
,70.0,45.0,30.0,,52.5,,Javier Vaz,11,60.0,6,30.0,60.0,23.8,0,$125k,2025,42.5,69.0,5.0,,Draft,2022.0,1,,155.0,2024,,0,0,0.0,
,50.0,52.5,32.5,,37.5,,Nelson Rada,12,50.0,14,37.5,60.0,17.9,0,$1.9M,2027,45.0,70.0,4.0,,Intl15,2022.0,0,,160.0,2023,,0,0,0.0,
,50.0,52.5,32.5,,37.5,,Nelson Rada,12,50.0,14,37.5,60.0,18.9,0,$1.9M,2027,50.0,68.0,1.0,,Intl15,2022.0,0,103.0,160.0,2024,,0,0,0.0,
,50.0,42.5,40.0,,37.5,,Rayner Arias,24,50.0,25,55.0,50.0,17.3,1,$2.7M,2028,47.5,74.0,5.0,,Intl15,2023.0,1,,185.0,2023,,0,0,0.0,
,50.0,42.5,40.0,,37.5,,Rayner Arias,24,50.0,25,55.0,50.0,18.2,1,$2.7M,2028,45.0,74.0,5.0,,Intl15,2023.0,1,,185.0,2024,,0,0,0.0,
,40.0,47.5,47.5,,42.5,,Zack Gelof,19,60.0,6,50.0,52.5,23.8,1,$1.2M,2025,47.5,74.0,5.0,,Draft,2021.0,1,,209.0,2023,2023.0,2,207,4.2,2.0
,55.0,45.0,32.5,,40.0,,Justin Crawford,20,40.0,14,47.5,70.0,19.5,0,$3.9M,2028,47.5,73.0,5.0,,Draft,2022.0,1,,175.0,2023,,0,0,0.0,
,55.0,45.0,32.5,,40.0,,Justin Crawford,20,40.0,14,47.5,70.0,20.5,0,$3.9M,2028,42.5,73.0,7.0,,Draft,2022.0,1,,175.0,2024,,0,0,0.0,
,45.0,40.0,47.5,,35.0,,Ryan Clifford,10,50.0,25,62.5,35.0,20.0,0,$1.3M,2026,45.0,75.0,5.0,,Draft,2022.0,0,,215.0,2023,,0,0,0.0,
,55.0,35.0,42.5,,50.0,,Trey Sweeney,18,60.0,33,55.0,45.0,23.3,0,$3.0M,2025,45.0,76.0,5.0,,Draft,2021.0,1,,200.0,2023,2024.0,1,36,0.5,3.0
,70.0,45.0,32.5,,52.5,,Josh Kasevich,29,40.0,8,40.0,40.0,22.5,1,$1.2M,2027,45.0,74.0,5.0,,Draft,2022.0,1,,200.0,2023,,0,0,0.0,
,70.0,45.0,32.5,,52.5,,Josh Kasevich,29,40.0,8,40.0,40.0,23.5,1,$1.2M,2027,45.0,73.0,10.0,,Draft,2022.0,1,,200.0,2024,,0,0,0.0,
,50.0,35.0,45.0,,42.5,,Nathan Martorella,22,55.0,0,60.0,30.0,22.4,0,$325k,2026,45.0,73.0,5.0,,Draft,2022.0,0,,224.0,2023,,0,0,0.0,
,55.0,37.5,45.0,,42.5,,Liover Peguero,21,50.0,6,52.5,60.0,22.6,1,$475k,2023,47.5,73.0,6.0,,J2,2017.0,1,,200.0,2023,2022.0,2,62,-0.1,6.0
,80.0,40.0,37.5,,70.0,,Masataka Yoshida,3,60.0,19,45.0,45.0,30.0,0,$0 ,2023,47.5,68.0,6.0,,Free Agent,2022.0,0,,176.0,2023,2023.0,2,248,1.5,1.0
,50.0,45.0,40.0,,35.0,,Felnin Celesten,23,50.0,33,47.5,52.5,17.9,2,$4.9M,2029,45.0,72.0,6.0,,Intl15,2023.0,1,,160.0,2023,,0,0,0.0,
